Team 1 Team 2,Pred1,Pred2,,Team 2 Team 1,Pred2,Pred1
northern iowa virginia,0.132020041,0.867979959,,virginia northern iowa,0.867979959,0.132020041
northern iowa weber st.,0.652128226,0.347871774,,weber st. northern iowa,0.347871774,0.652128226
northern iowa west virginia,0.164904178,0.835095822,,west virginia northern iowa,0.835095822,0.164904178
northern iowa green bay,0.682533979,0.317466021,,green bay northern iowa,0.317466021,0.682533979
northern iowa wichita st.,0.335821352,0.664178648,,wichita st. northern iowa,0.664178648,0.335821352
northern iowa wisconsin,0.2708997,0.7291003,,wisconsin northern iowa,0.7291003,0.2708997
northern iowa xavier,0.096029359,0.903970641,,xavier northern iowa,0.903970641,0.096029359
northern iowa yale,0.327376847,0.672623153,,yale northern iowa,0.672623153,0.327376847
notre dame oklahoma,0.367958718,0.632041282,,oklahoma notre dame,0.632041282,0.367958718
notre dame oregon,0.397979072,0.602020928,,oregon notre dame,0.602020928,0.397979072
notre dame oregon st.,0.740618862,0.259381138,,oregon st. notre dame,0.259381138,0.740618862
notre dame pittsburgh,0.590391524,0.409608476,,pittsburgh notre dame,0.409608476,0.590391524
notre dame providence,0.630328914,0.369671086,,providence notre dame,0.369671086,0.630328914
notre dame purdue,0.607663198,0.392336802,,purdue notre dame,0.392336802,0.607663198
notre dame south dakota st.,0.753926881,0.246073119,,south dakota st. notre dame,0.246073119,0.753926881
notre dame seton hall,0.59989134,0.40010866,,seton hall notre dame,0.40010866,0.59989134
notre dame stephen f. austin,0.713784325,0.286215675,,stephen f. austin notre dame,0.286215675,0.713784325
notre dame southern,0.960096725,0.039903275,,southern notre dame,0.039903275,0.960096725
notre dame saint joseph's,0.706022824,0.293977176,,saint joseph's notre dame,0.293977176,0.706022824
notre dame stony brook,0.846953872,0.153046128,,stony brook notre dame,0.153046128,0.846953872
notre dame syracuse,0.690906965,0.309093035,,syracuse notre dame,0.309093035,0.690906965
notre dame temple,0.667719931,0.332280069,,temple notre dame,0.332280069,0.667719931
notre dame texas,0.552942263,0.447057737,,texas notre dame,0.447057737,0.552942263
notre dame texas a&m,0.544750535,0.455249465,,texas a&m notre dame,0.455249465,0.544750535
notre dame texas tech,0.707350143,0.292649857,,texas tech notre dame,0.292649857,0.707350143
notre dame tulsa,0.810425662,0.189574338,,tulsa notre dame,0.189574338,0.810425662
notre dame unc asheville,0.931437331,0.068562669,,unc asheville notre dame,0.068562669,0.931437331
notre dame unc wilmington,0.639081674,0.360918326,,unc wilmington notre dame,0.360918326,0.639081674
notre dame usc,0.760576945,0.239423055,,usc notre dame,0.239423055,0.760576945
notre dame utah,0.445680007,0.554319993,,utah notre dame,0.554319993,0.445680007
notre dame vcu,0.783474432,0.216525568,,vcu notre dame,0.216525568,0.783474432
notre dame vanderbilt,0.713310462,0.286689538,,vanderbilt notre dame,0.286689538,0.713310462
notre dame villanova,0.300917543,0.699082457,,villanova notre dame,0.699082457,0.300917543
notre dame virginia,0.242411942,0.757588058,,virginia notre dame,0.757588058,0.242411942
notre dame weber st.,0.820089341,0.179910659,,weber st. notre dame,0.179910659,0.820089341
notre dame west virginia,0.378955554,0.621044446,,west virginia notre dame,0.621044446,0.378955554
notre dame green bay,0.876764246,0.123235754,,green bay notre dame,0.123235754,0.876764246
notre dame wichita st.,0.582274834,0.417725166,,wichita st. notre dame,0.417725166,0.582274834
notre dame wisconsin,0.687587208,0.312412792,,wisconsin notre dame,0.312412792,0.687587208
notre dame xavier,0.4379897,0.5620103,,xavier notre dame,0.5620103,0.4379897
notre dame yale,0.770523571,0.229476429,,yale notre dame,0.229476429,0.770523571
oklahoma oregon,0.628297555,0.371702445,,oregon oklahoma,0.371702445,0.628297555
oklahoma oregon st.,0.883369668,0.116630332,,oregon st. oklahoma,0.116630332,0.883369668
oklahoma pittsburgh,0.786026619,0.213973381,,pittsburgh oklahoma,0.213973381,0.786026619
oklahoma providence,0.755093293,0.244906707,,providence oklahoma,0.244906707,0.755093293
oklahoma purdue,0.718351282,0.281648718,,purdue oklahoma,0.281648718,0.718351282
oklahoma south dakota st.,0.841954355,0.158045645,,south dakota st. oklahoma,0.158045645,0.841954355
oklahoma seton hall,0.672064784,0.327935216,,seton hall oklahoma,0.327935216,0.672064784
oklahoma stephen f. austin,0.886047185,0.113952815,,stephen f. austin oklahoma,0.113952815,0.886047185
oklahoma southern,0.958058657,0.041941343,,southern oklahoma,0.041941343,0.958058657
oklahoma saint joseph's,0.750035069,0.249964931,,saint joseph's oklahoma,0.249964931,0.750035069
oklahoma stony brook,0.888438862,0.111561138,,stony brook oklahoma,0.111561138,0.888438862
oklahoma syracuse,0.768001319,0.231998681,,syracuse oklahoma,0.231998681,0.768001319
oklahoma temple,0.766916442,0.233083558,,temple oklahoma,0.233083558,0.766916442
oklahoma texas,0.779734751,0.220265249,,texas oklahoma,0.220265249,0.779734751
oklahoma texas a&m,0.644068558,0.355931442,,texas a&m oklahoma,0.355931442,0.644068558
oklahoma texas tech,0.828707154,0.171292846,,texas tech oklahoma,0.171292846,0.828707154
oklahoma tulsa,0.889625913,0.110374087,,tulsa oklahoma,0.110374087,0.889625913
oklahoma unc asheville,0.93748078,0.06251922,,unc asheville oklahoma,0.06251922,0.93748078
oklahoma unc wilmington,0.806107528,0.193892472,,unc wilmington oklahoma,0.193892472,0.806107528
oklahoma usc,0.788834055,0.211165945,,usc oklahoma,0.211165945,0.788834055
oklahoma utah,0.641915081,0.358084919,,utah oklahoma,0.358084919,0.641915081
oklahoma vcu,0.823450856,0.176549144,,vcu oklahoma,0.176549144,0.823450856
oklahoma vanderbilt,0.747077255,0.252922745,,vanderbilt oklahoma,0.252922745,0.747077255
oklahoma villanova,0.517007539,0.482992461,,villanova oklahoma,0.482992461,0.517007539
oklahoma virginia,0.416166596,0.583833404,,virginia oklahoma,0.583833404,0.416166596
oklahoma weber st.,0.889044895,0.110955105,,weber st. oklahoma,0.110955105,0.889044895
oklahoma west virginia,0.493128503,0.506871497,,west virginia oklahoma,0.506871497,0.493128503
oklahoma green bay,0.883508056,0.116491944,,green bay oklahoma,0.116491944,0.883508056
oklahoma wichita st.,0.733438417,0.266561583,,wichita st. oklahoma,0.266561583,0.733438417
oklahoma wisconsin,0.786162352,0.213837648,,wisconsin oklahoma,0.213837648,0.786162352
oklahoma xavier,0.563747531,0.436252469,,xavier oklahoma,0.436252469,0.563747531
oklahoma yale,0.83205598,0.16794402,,yale oklahoma,0.16794402,0.83205598
oregon oregon st.,0.847028362,0.152971638,,oregon st. oregon,0.152971638,0.847028362
oregon pittsburgh,0.737389461,0.262610539,,pittsburgh oregon,0.262610539,0.737389461
oregon providence,0.759193363,0.240806637,,providence oregon,0.240806637,0.759193363
oregon purdue,0.700195948,0.299804052,,purdue oregon,0.299804052,0.700195948
oregon south dakota st.,0.898245393,0.101754607,,south dakota st. oregon,0.101754607,0.898245393
oregon seton hall,0.646046279,0.353953721,,seton hall oregon,0.353953721,0.646046279
oregon stephen f. austin,0.887096774,0.112903226,,stephen f. austin oregon,0.112903226,0.887096774
oregon southern,0.9763612,0.0236388,,southern oregon,0.0236388,0.9763612
oregon saint joseph's,0.808224549,0.191775451,,saint joseph's oregon,0.191775451,0.808224549
oregon stony brook,0.903235214,0.096764786,,stony brook oregon,0.096764786,0.903235214
oregon syracuse,0.803548132,0.196451868,,syracuse oregon,0.196451868,0.803548132
oregon temple,0.814892805,0.185107195,,temple oregon,0.185107195,0.814892805
oregon texas,0.721199853,0.278800147,,texas oregon,0.278800147,0.721199853
oregon texas a&m,0.578828302,0.421171698,,texas a&m oregon,0.421171698,0.578828302
oregon texas tech,0.764334644,0.235665356,,texas tech oregon,0.235665356,0.764334644
oregon tulsa,0.859228602,0.140771398,,tulsa oregon,0.140771398,0.859228602
oregon unc asheville,0.945140125,0.054859875,,unc asheville oregon,0.054859875,0.945140125
oregon unc wilmington,0.837931356,0.162068644,,unc wilmington oregon,0.162068644,0.837931356
oregon usc,0.853001876,0.146998124,,usc oregon,0.146998124,0.853001876
oregon utah,0.554506051,0.445493949,,utah oregon,0.445493949,0.554506051
oregon vcu,0.818820107,0.181179893,,vcu oregon,0.181179893,0.818820107
oregon vanderbilt,0.804664948,0.195335052,,vanderbilt oregon,0.195335052,0.804664948
oregon villanova,0.427136645,0.572863355,,villanova oregon,0.572863355,0.427136645
oregon virginia,0.499682193,0.500317807,,virginia oregon,0.500317807,0.499682193
oregon weber st.,0.927635452,0.072364548,,weber st. oregon,0.072364548,0.927635452
oregon west virginia,0.571391832,0.428608168,,west virginia oregon,0.428608168,0.571391832
oregon green bay,0.896557673,0.103442327,,green bay oregon,0.103442327,0.896557673
oregon wichita st.,0.776260129,0.223739871,,wichita st. oregon,0.223739871,0.776260129
oregon wisconsin,0.781432356,0.218567644,,wisconsin oregon,0.218567644,0.781432356
oregon xavier,0.490466125,0.509533875,,xavier oregon,0.509533875,0.490466125
oregon yale,0.805376999,0.194623001,,yale oregon,0.194623001,0.805376999
oregon st. pittsburgh,0.343323489,0.656676511,,pittsburgh oregon st.,0.656676511,0.343323489
oregon st. providence,0.358561986,0.641438014,,providence oregon st.,0.641438014,0.358561986
oregon st. purdue,0.273970317,0.726029683,,purdue oregon st.,0.726029683,0.273970317
oregon st. south dakota st.,0.651896275,0.348103725,,south dakota st. oregon st.,0.348103725,0.651896275
oregon st. seton hall,0.246161532,0.753838468,,seton hall oregon st.,0.753838468,0.246161532
oregon st. stephen f. austin,0.543447197,0.456552803,,stephen f. austin oregon st.,0.456552803,0.543447197
oregon st. southern,0.930463614,0.069536386,,southern oregon st.,0.069536386,0.930463614
oregon st. saint joseph's,0.415936505,0.584063495,,saint joseph's oregon st.,0.584063495,0.415936505
oregon st. stony brook,0.714915727,0.285084273,,stony brook oregon st.,0.285084273,0.714915727
oregon st. syracuse,0.402260312,0.597739688,,syracuse oregon st.,0.597739688,0.402260312
oregon st. temple,0.416842215,0.583157785,,temple oregon st.,0.583157785,0.416842215
oregon st. texas,0.309128242,0.690871758,,texas oregon st.,0.690871758,0.309128242
oregon st. texas a&m,0.23381486,0.76618514,,texas a&m oregon st.,0.76618514,0.23381486
oregon st. texas tech,0.426340926,0.573659074,,texas tech oregon st.,0.573659074,0.426340926
oregon st. tulsa,0.604745844,0.395254156,,tulsa oregon st.,0.395254156,0.604745844
oregon st. unc asheville,0.849677829,0.150322171,,unc asheville oregon st.,0.150322171,0.849677829
oregon st. unc wilmington,0.471151692,0.528848308,,unc wilmington oregon st.,0.528848308,0.471151692
oregon st. usc,0.493756791,0.506243209,,usc oregon st.,0.506243209,0.493756791
oregon st. utah,0.217454473,0.782545527,,utah oregon st.,0.782545527,0.217454473
oregon st. vcu,0.476103979,0.523896021,,vcu oregon st.,0.523896021,0.476103979
oregon st. vanderbilt,0.572930312,0.427069688,,vanderbilt oregon st.,0.427069688,0.572930312
oregon st. villanova,0.069666584,0.930333416,,villanova oregon st.,0.930333416,0.069666584
oregon st. virginia,0.107030084,0.892969916,,virginia oregon st.,0.892969916,0.107030084
oregon st. weber st.,0.818002843,0.181997157,,weber st. oregon st.,0.181997157,0.818002843
oregon st. west virginia,0.230894113,0.769105887,,west virginia oregon st.,0.769105887,0.230894113
oregon st. green bay,0.697666241,0.302333759,,green bay oregon st.,0.302333759,0.697666241
oregon st. wichita st.,0.384005566,0.615994434,,wichita st. oregon st.,0.615994434,0.384005566
oregon st. wisconsin,0.340452246,0.659547754,,wisconsin oregon st.,0.659547754,0.340452246
oregon st. xavier,0.229372075,0.770627925,,xavier oregon st.,0.770627925,0.229372075
oregon st. yale,0.510279026,0.489720974,,yale oregon st.,0.489720974,0.510279026
pittsburgh providence,0.506313737,0.493686263,,providence pittsburgh,0.493686263,0.506313737
pittsburgh purdue,0.388554019,0.611445981,,purdue pittsburgh,0.611445981,0.388554019
pittsburgh south dakota st.,0.670965719,0.329034281,,south dakota st. pittsburgh,0.329034281,0.670965719
pittsburgh seton hall,0.408618992,0.591381008,,seton hall pittsburgh,0.591381008,0.408618992
pittsburgh stephen f. austin,0.644279743,0.355720257,,stephen f. austin pittsburgh,0.355720257,0.644279743
pittsburgh southern,0.91126924,0.08873076,,southern pittsburgh,0.08873076,0.91126924
pittsburgh saint joseph's,0.497396187,0.502603813,,saint joseph's pittsburgh,0.502603813,0.497396187
pittsburgh stony brook,0.656989332,0.343010668,,stony brook pittsburgh,0.343010668,0.656989332
pittsburgh syracuse,0.594372144,0.405627856,,syracuse pittsburgh,0.405627856,0.594372144
pittsburgh temple,0.642322694,0.357677306,,temple pittsburgh,0.357677306,0.642322694
pittsburgh texas,0.462723158,0.537276842,,texas pittsburgh,0.537276842,0.462723158
pittsburgh texas a&m,0.357651285,0.642348715,,texas a&m pittsburgh,0.642348715,0.357651285
pittsburgh texas tech,0.487044467,0.512955533,,texas tech pittsburgh,0.512955533,0.487044467
pittsburgh tulsa,0.690521386,0.309478614,,tulsa pittsburgh,0.309478614,0.690521386
pittsburgh unc asheville,0.777393918,0.222606082,,unc asheville pittsburgh,0.222606082,0.777393918
pittsburgh unc wilmington,0.632356469,0.367643531,,unc wilmington pittsburgh,0.367643531,0.632356469
pittsburgh usc,0.676644509,0.323355491,,usc pittsburgh,0.323355491,0.676644509
pittsburgh utah,0.249221835,0.750778165,,utah pittsburgh,0.750778165,0.249221835
pittsburgh vcu,0.638120802,0.361879198,,vcu pittsburgh,0.361879198,0.638120802
pittsburgh vanderbilt,0.553068495,0.446931505,,vanderbilt pittsburgh,0.446931505,0.553068495
pittsburgh villanova,0.164463279,0.835536721,,villanova pittsburgh,0.835536721,0.164463279
pittsburgh virginia,0.262660174,0.737339826,,virginia pittsburgh,0.737339826,0.262660174
pittsburgh weber st.,0.770532338,0.229467662,,weber st. pittsburgh,0.229467662,0.770532338
pittsburgh west virginia,0.337036394,0.662963606,,west virginia pittsburgh,0.662963606,0.337036394
pittsburgh green bay,0.776553178,0.223446822,,green bay pittsburgh,0.223446822,0.776553178
pittsburgh wichita st.,0.467274568,0.532725432,,wichita st. pittsburgh,0.532725432,0.467274568
pittsburgh wisconsin,0.509730795,0.490269205,,wisconsin pittsburgh,0.490269205,0.509730795
pittsburgh xavier,0.27670721,0.72329279,,xavier pittsburgh,0.72329279,0.27670721
pittsburgh yale,0.555803271,0.444196729,,yale pittsburgh,0.444196729,0.555803271
providence purdue,0.415975789,0.584024211,,purdue providence,0.584024211,0.415975789
providence south dakota st.,0.751943506,0.248056494,,south dakota st. providence,0.248056494,0.751943506
providence seton hall,0.405799203,0.594200797,,seton hall providence,0.594200797,0.405799203
providence stephen f. austin,0.68132961,0.31867039,,stephen f. austin providence,0.31867039,0.68132961
providence southern,0.935256509,0.064743491,,southern providence,0.064743491,0.935256509
providence saint joseph's,0.53067372,0.46932628,,saint joseph's providence,0.46932628,0.53067372
providence stony brook,0.783847109,0.216152891,,stony brook providence,0.216152891,0.783847109
providence syracuse,0.533413582,0.466586418,,syracuse providence,0.466586418,0.533413582
providence temple,0.631002611,0.368997389,,temple providence,0.368997389,0.631002611
providence texas,0.450684022,0.549315978,,texas providence,0.549315978,0.450684022
providence texas a&m,0.328859873,0.671140127,,texas a&m providence,0.671140127,0.328859873
providence texas tech,0.553883386,0.446116614,,texas tech providence,0.446116614,0.553883386
providence tulsa,0.739991612,0.260008388,,tulsa providence,0.260008388,0.739991612
providence unc asheville,0.872796018,0.127203982,,unc asheville providence,0.127203982,0.872796018
providence unc wilmington,0.595886728,0.404113272,,unc wilmington providence,0.404113272,0.595886728
providence usc,0.667464372,0.332535628,,usc providence,0.332535628,0.667464372
providence utah,0.313180976,0.686819024,,utah providence,0.686819024,0.313180976
providence vcu,0.630763681,0.369236319,,vcu providence,0.369236319,0.630763681
providence vanderbilt,0.639793466,0.360206534,,vanderbilt providence,0.360206534,0.639793466
providence villanova,0.161970256,0.838029744,,villanova providence,0.838029744,0.161970256
providence virginia,0.217974761,0.782025239,,virginia providence,0.782025239,0.217974761
providence weber st.,0.843044352,0.156955648,,weber st. providence,0.156955648,0.843044352
providence west virginia,0.291319564,0.708680436,,west virginia providence,0.708680436,0.291319564
providence green bay,0.790474616,0.209525384,,green bay providence,0.209525384,0.790474616
providence wichita st.,0.517434866,0.482565134,,wichita st. providence,0.482565134,0.517434866
providence wisconsin,0.587650592,0.412349408,,wisconsin providence,0.412349408,0.587650592
providence xavier,0.294002337,0.705997663,,xavier providence,0.705997663,0.294002337
providence yale,0.649138244,0.350861756,,yale providence,0.350861756,0.649138244
purdue south dakota st.,0.77594789,0.22405211,,south dakota st. purdue,0.22405211,0.77594789
purdue seton hall,0.433322736,0.566677264,,seton hall purdue,0.566677264,0.433322736
purdue stephen f. austin,0.775073816,0.224926184,,stephen f. austin purdue,0.224926184,0.775073816
purdue southern,0.927748805,0.072251195,,southern purdue,0.072251195,0.927748805
purdue saint joseph's,0.632466326,0.367533674,,saint joseph's purdue,0.367533674,0.632466326
purdue stony brook,0.826055943,0.173944057,,stony brook purdue,0.173944057,0.826055943
purdue syracuse,0.705665717,0.294334283,,syracuse purdue,0.294334283,0.705665717
purdue temple,0.738155304,0.261844696,,temple purdue,0.261844696,0.738155304
purdue texas,0.567565809,0.432434191,,texas purdue,0.432434191,0.567565809
purdue texas a&m,0.423537608,0.576462392,,texas a&m purdue,0.576462392,0.423537608
purdue texas tech,0.602419567,0.397580433,,texas tech purdue,0.397580433,0.602419567
purdue tulsa,0.776503283,0.223496717,,tulsa purdue,0.223496717,0.776503283
purdue unc asheville,0.889990316,0.110009684,,unc asheville purdue,0.110009684,0.889990316
purdue unc wilmington,0.715535873,0.284464127,,unc wilmington purdue,0.284464127,0.715535873
purdue usc,0.714029979,0.285970021,,usc purdue,0.285970021,0.714029979
purdue utah,0.311265553,0.688734447,,utah purdue,0.688734447,0.311265553
purdue vcu,0.734142792,0.265857208,,vcu purdue,0.265857208,0.734142792
purdue vanderbilt,0.701444829,0.298555171,,vanderbilt purdue,0.298555171,0.701444829
purdue villanova,0.283715348,0.716284652,,villanova purdue,0.716284652,0.283715348
purdue virginia,0.274626856,0.725373144,,virginia purdue,0.725373144,0.274626856
purdue weber st.,0.873590081,0.126409919,,weber st. purdue,0.126409919,0.873590081
purdue west virginia,0.341181073,0.658818927,,west virginia purdue,0.658818927,0.341181073
purdue green bay,0.811076739,0.188923261,,green bay purdue,0.188923261,0.811076739
purdue wichita st.,0.616534724,0.383465276,,wichita st. purdue,0.383465276,0.616534724
purdue wisconsin,0.614539598,0.385460402,,wisconsin purdue,0.385460402,0.614539598
purdue xavier,0.363552801,0.636447199,,xavier purdue,0.636447199,0.363552801
purdue yale,0.756556333,0.243443667,,yale purdue,0.243443667,0.756556333
south dakota st. seton hall,0.179456242,0.820543758,,seton hall south dakota st.,0.820543758,0.179456242
south dakota st. stephen f. austin,0.323938391,0.676061609,,stephen f. austin south dakota st.,0.676061609,0.323938391
south dakota st. southern,0.891130443,0.108869557,,southern south dakota st.,0.108869557,0.891130443
south dakota st. saint joseph's,0.249089899,0.750910101,,saint joseph's south dakota st.,0.750910101,0.249089899
south dakota st. stony brook,0.495580543,0.504419457,,stony brook south dakota st.,0.504419457,0.495580543
south dakota st. syracuse,0.38837274,0.61162726,,syracuse south dakota st.,0.61162726,0.38837274
south dakota st. temple,0.447254848,0.552745152,,temple south dakota st.,0.552745152,0.447254848
south dakota st. texas,0.192680636,0.807319364,,texas south dakota st.,0.807319364,0.192680636
south dakota st. texas a&m,0.165901363,0.834098637,,texas a&m south dakota st.,0.834098637,0.165901363
south dakota st. texas tech,0.190504117,0.809495883,,texas tech south dakota st.,0.809495883,0.190504117
south dakota st. tulsa,0.457746729,0.542253271,,tulsa south dakota st.,0.542253271,0.457746729
south dakota st. unc asheville,0.765683251,0.234316749,,unc asheville south dakota st.,0.234316749,0.765683251
south dakota st. unc wilmington,0.426637269,0.573362731,,unc wilmington south dakota st.,0.573362731,0.426637269
south dakota st. usc,0.378004697,0.621995303,,usc south dakota st.,0.621995303,0.378004697
south dakota st. utah,0.173873857,0.826126143,,utah south dakota st.,0.826126143,0.173873857
south dakota st. vcu,0.378278771,0.621721229,,vcu south dakota st.,0.621721229,0.378278771
south dakota st. vanderbilt,0.401447089,0.598552911,,vanderbilt south dakota st.,0.598552911,0.401447089
south dakota st. villanova,0.103838055,0.896161945,,villanova south dakota st.,0.896161945,0.103838055
south dakota st. virginia,0.114035922,0.885964078,,virginia south dakota st.,0.885964078,0.114035922
south dakota st. weber st.,0.706499159,0.293500841,,weber st. south dakota st.,0.293500841,0.706499159
south dakota st. west virginia,0.155382771,0.844617229,,west virginia south dakota st.,0.844617229,0.155382771
south dakota st. green bay,0.581465076,0.418534924,,green bay south dakota st.,0.418534924,0.581465076
south dakota st. wichita st.,0.262054271,0.737945729,,wichita st. south dakota st.,0.737945729,0.262054271
south dakota st. wisconsin,0.211776767,0.788223233,,wisconsin south dakota st.,0.788223233,0.211776767
south dakota st. xavier,0.105014272,0.894985728,,xavier south dakota st.,0.894985728,0.105014272
south dakota st. yale,0.318359915,0.681640085,,yale south dakota st.,0.681640085,0.318359915
seton hall stephen f. austin,0.800247001,0.199752999,,stephen f. austin seton hall,0.199752999,0.800247001
seton hall southern,0.947411199,0.052588801,,southern seton hall,0.052588801,0.947411199
seton hall saint joseph's,0.653446667,0.346553333,,saint joseph's seton hall,0.346553333,0.653446667
seton hall stony brook,0.82846482,0.17153518,,stony brook seton hall,0.17153518,0.82846482
seton hall syracuse,0.618661805,0.381338195,,syracuse seton hall,0.381338195,0.618661805
seton hall temple,0.666353678,0.333646322,,temple seton hall,0.333646322,0.666353678
seton hall texas,0.582097502,0.417902498,,texas seton hall,0.417902498,0.582097502
seton hall texas a&m,0.404281281,0.595718719,,texas a&m seton hall,0.595718719,0.404281281
seton hall texas tech,0.660319988,0.339680012,,texas tech seton hall,0.339680012,0.660319988
seton hall tulsa,0.794584759,0.205415241,,tulsa seton hall,0.205415241,0.794584759
seton hall unc asheville,0.887520084,0.112479916,,unc asheville seton hall,0.112479916,0.887520084
seton hall unc wilmington,0.757731921,0.242268079,,unc wilmington seton hall,0.242268079,0.757731921
seton hall usc,0.785451994,0.214548006,,usc seton hall,0.214548006,0.785451994
seton hall utah,0.375481633,0.624518367,,utah seton hall,0.624518367,0.375481633
seton hall vcu,0.723349989,0.276650011,,vcu seton hall,0.276650011,0.723349989
seton hall vanderbilt,0.721345647,0.278654353,,vanderbilt seton hall,0.278654353,0.721345647
seton hall villanova,0.215508736,0.784491264,,villanova seton hall,0.784491264,0.215508736
seton hall virginia,0.257002776,0.742997224,,virginia seton hall,0.742997224,0.257002776
seton hall weber st.,0.874166528,0.125833472,,weber st. seton hall,0.125833472,0.874166528
seton hall west virginia,0.34727518,0.65272482,,west virginia seton hall,0.65272482,0.34727518
seton hall green bay,0.798488068,0.201511932,,green bay seton hall,0.201511932,0.798488068
seton hall wichita st.,0.68280887,0.31719113,,wichita st. seton hall,0.31719113,0.68280887
seton hall wisconsin,0.666781239,0.333218761,,wisconsin seton hall,0.333218761,0.666781239
seton hall xavier,0.386501092,0.613498908,,xavier seton hall,0.613498908,0.386501092
seton hall yale,0.732057912,0.267942088,,yale seton hall,0.267942088,0.732057912
stephen f. austin southern,0.84040861,0.15959139,,southern stephen f. austin,0.15959139,0.84040861
stephen f. austin saint joseph's,0.375627825,0.624372175,,saint joseph's stephen f. austin,0.624372175,0.375627825
stephen f. austin stony brook,0.671001,0.328999,,stony brook stephen f. austin,0.328999,0.671001
stephen f. austin syracuse,0.457772951,0.542227049,,syracuse stephen f. austin,0.542227049,0.457772951
stephen f. austin temple,0.523735117,0.476264883,,temple stephen f. austin,0.476264883,0.523735117
stephen f. austin texas,0.315083519,0.684916481,,texas stephen f. austin,0.684916481,0.315083519
stephen f. austin texas a&m,0.225006051,0.774993949,,texas a&m stephen f. austin,0.774993949,0.225006051
stephen f. austin texas tech,0.310344365,0.689655635,,texas tech stephen f. austin,0.689655635,0.310344365
stephen f. austin tulsa,0.542094235,0.457905765,,tulsa stephen f. austin,0.457905765,0.542094235
stephen f. austin unc asheville,0.774040999,0.225959001,,unc asheville stephen f. austin,0.225959001,0.774040999
stephen f. austin unc wilmington,0.525243034,0.474756966,,unc wilmington stephen f. austin,0.474756966,0.525243034
stephen f. austin usc,0.393922958,0.606077042,,usc stephen f. austin,0.606077042,0.393922958
stephen f. austin utah,0.144327405,0.855672595,,utah stephen f. austin,0.855672595,0.144327405
stephen f. austin vcu,0.517799408,0.482200592,,vcu stephen f. austin,0.482200592,0.517799408
stephen f. austin vanderbilt,0.463079784,0.536920216,,vanderbilt stephen f. austin,0.536920216,0.463079784
stephen f. austin villanova,0.168443948,0.831556052,,villanova stephen f. austin,0.831556052,0.168443948
stephen f. austin virginia,0.154221786,0.845778214,,virginia stephen f. austin,0.845778214,0.154221786
stephen f. austin weber st.,0.7656546,0.2343454,,weber st. stephen f. austin,0.2343454,0.7656546
stephen f. austin west virginia,0.330183902,0.669816098,,west virginia stephen f. austin,0.669816098,0.330183902
stephen f. austin green bay,0.703231376,0.296768624,,green bay stephen f. austin,0.296768624,0.703231376
stephen f. austin wichita st.,0.446625839,0.553374161,,wichita st. stephen f. austin,0.553374161,0.446625839
stephen f. austin wisconsin,0.440672974,0.559327026,,wisconsin stephen f. austin,0.559327026,0.440672974
stephen f. austin xavier,0.217221412,0.782778588,,xavier stephen f. austin,0.782778588,0.217221412
stephen f. austin yale,0.4127,0.5873,,yale stephen f. austin,0.5873,0.4127
southern saint joseph's,0.055918048,0.944081952,,saint joseph's southern,0.944081952,0.055918048
southern stony brook,0.145739753,0.854260247,,stony brook southern,0.854260247,0.145739753
southern syracuse,0.058760066,0.941239934,,syracuse southern,0.941239934,0.058760066
southern temple,0.08683238,0.91316762,,temple southern,0.91316762,0.08683238
southern texas,0.064068341,0.935931659,,texas southern,0.935931659,0.064068341
southern texas a&m,0.034151412,0.965848588,,texas a&m southern,0.965848588,0.034151412
southern texas tech,0.088013218,0.911986782,,texas tech southern,0.911986782,0.088013218
southern tulsa,0.062436598,0.937563402,,tulsa southern,0.937563402,0.062436598
southern unc asheville,0.242381814,0.757618186,,unc asheville southern,0.757618186,0.242381814
southern unc wilmington,0.098231157,0.901768843,,unc wilmington southern,0.901768843,0.098231157
southern usc,0.079496252,0.920503748,,usc southern,0.920503748,0.079496252
southern utah,0.049421913,0.950578087,,utah southern,0.950578087,0.049421913
southern vcu,0.076274502,0.923725498,,vcu southern,0.923725498,0.076274502
southern vanderbilt,0.069330073,0.930669927,,vanderbilt southern,0.930669927,0.069330073
southern villanova,0.028294508,0.971705492,,villanova southern,0.971705492,0.028294508
southern virginia,0.041947821,0.958052179,,virginia southern,0.958052179,0.041947821
southern weber st.,0.270375492,0.729624508,,weber st. southern,0.729624508,0.270375492
southern west virginia,0.042805894,0.957194106,,west virginia southern,0.957194106,0.042805894
southern green bay,0.173318718,0.826681282,,green bay southern,0.826681282,0.173318718
southern wichita st.,0.068535659,0.931464341,,wichita st. southern,0.931464341,0.068535659
southern wisconsin,0.058184175,0.941815825,,wisconsin southern,0.941815825,0.058184175
southern xavier,0.052590885,0.947409115,,xavier southern,0.947409115,0.052590885
southern yale,0.101239895,0.898760105,,yale southern,0.898760105,0.101239895
saint joseph's stony brook,0.781392148,0.218607852,,stony brook saint joseph's,0.218607852,0.781392148
saint joseph's syracuse,0.53548165,0.46451835,,syracuse saint joseph's,0.46451835,0.53548165
saint joseph's temple,0.606664644,0.393335356,,temple saint joseph's,0.393335356,0.606664644
saint joseph's texas,0.360700305,0.639299695,,texas saint joseph's,0.639299695,0.360700305
saint joseph's texas a&m,0.291094368,0.708905632,,texas a&m saint joseph's,0.708905632,0.291094368
saint joseph's texas tech,0.52713923,0.47286077,,texas tech saint joseph's,0.47286077,0.52713923
