Team 1 Team 2,Pred1,Pred2,,Team 2 Team 1,Pred2,Pred1
northern iowa yale,0.724628974,0.275371026,,yale northern iowa,0.275371026,0.724628974
notre dame oklahoma,0.325223867,0.674776133,,oklahoma notre dame,0.674776133,0.325223867
notre dame oregon,0.279166467,0.720833533,,oregon notre dame,0.720833533,0.279166467
notre dame oregon st.,0.771463354,0.228536646,,oregon st. notre dame,0.228536646,0.771463354
notre dame pittsburgh,0.673648668,0.326351332,,pittsburgh notre dame,0.326351332,0.673648668
notre dame providence,0.523412223,0.476587777,,providence notre dame,0.476587777,0.523412223
notre dame purdue,0.505010476,0.494989524,,purdue notre dame,0.494989524,0.505010476
notre dame south dakota st.,0.82372432,0.17627568,,south dakota st. notre dame,0.17627568,0.82372432
notre dame seton hall,0.529220171,0.470779829,,seton hall notre dame,0.470779829,0.529220171
notre dame stephen f. austin,0.7832872,0.2167128,,stephen f. austin notre dame,0.2167128,0.7832872
notre dame southern,0.981910517,0.018089483,,southern notre dame,0.018089483,0.981910517
notre dame saint joseph's,0.553120543,0.446879457,,saint joseph's notre dame,0.446879457,0.553120543
notre dame stony brook,0.904101472,0.095898528,,stony brook notre dame,0.095898528,0.904101472
notre dame syracuse,0.63671283,0.36328717,,syracuse notre dame,0.36328717,0.63671283
notre dame temple,0.815006772,0.184993228,,temple notre dame,0.184993228,0.815006772
notre dame texas,0.578747433,0.421252567,,texas notre dame,0.421252567,0.578747433
notre dame texas a&m,0.371429447,0.628570553,,texas a&m notre dame,0.628570553,0.371429447
notre dame texas tech,0.705112271,0.294887729,,texas tech notre dame,0.294887729,0.705112271
notre dame tulsa,0.840690514,0.159309486,,tulsa notre dame,0.159309486,0.840690514
notre dame unc asheville,0.932518444,0.067481556,,unc asheville notre dame,0.067481556,0.932518444
notre dame unc wilmington,0.825651414,0.174348586,,unc wilmington notre dame,0.174348586,0.825651414
notre dame usc,0.737745294,0.262254706,,usc notre dame,0.262254706,0.737745294
notre dame utah,0.340460122,0.659539878,,utah notre dame,0.659539878,0.340460122
notre dame vcu,0.646507356,0.353492644,,vcu notre dame,0.353492644,0.646507356
notre dame vanderbilt,0.735626569,0.264373431,,vanderbilt notre dame,0.264373431,0.735626569
notre dame villanova,0.194741137,0.805258863,,villanova notre dame,0.805258863,0.194741137
notre dame virginia,0.175284928,0.824715072,,virginia notre dame,0.824715072,0.175284928
notre dame weber st.,0.924600402,0.075399598,,weber st. notre dame,0.075399598,0.924600402
notre dame west virginia,0.320525884,0.679474116,,west virginia notre dame,0.679474116,0.320525884
notre dame green bay,0.85283339,0.14716661,,green bay notre dame,0.14716661,0.85283339
notre dame wichita st.,0.603442771,0.396557229,,wichita st. notre dame,0.396557229,0.603442771
notre dame wisconsin,0.603398914,0.396601086,,wisconsin notre dame,0.396601086,0.603398914
notre dame xavier,0.407513136,0.592486864,,xavier notre dame,0.592486864,0.407513136
notre dame yale,0.846121471,0.153878529,,yale notre dame,0.153878529,0.846121471
oklahoma oregon,0.451444527,0.548555473,,oregon oklahoma,0.548555473,0.451444527
oklahoma oregon st.,0.871252684,0.128747316,,oregon st. oklahoma,0.128747316,0.871252684
oklahoma pittsburgh,0.791033776,0.208966224,,pittsburgh oklahoma,0.208966224,0.791033776
oklahoma providence,0.709277646,0.290722354,,providence oklahoma,0.290722354,0.709277646
oklahoma purdue,0.654911279,0.345088721,,purdue oklahoma,0.345088721,0.654911279
oklahoma south dakota st.,0.901654893,0.098345107,,south dakota st. oklahoma,0.098345107,0.901654893
oklahoma seton hall,0.696676422,0.303323578,,seton hall oklahoma,0.303323578,0.696676422
oklahoma stephen f. austin,0.863867012,0.136132988,,stephen f. austin oklahoma,0.136132988,0.863867012
oklahoma southern,0.99012873,0.00987127,,southern oklahoma,0.00987127,0.99012873
oklahoma saint joseph's,0.705139468,0.294860532,,saint joseph's oklahoma,0.294860532,0.705139468
oklahoma stony brook,0.95235362,0.04764638,,stony brook oklahoma,0.04764638,0.95235362
oklahoma syracuse,0.763484313,0.236515687,,syracuse oklahoma,0.236515687,0.763484313
oklahoma temple,0.911171628,0.088828372,,temple oklahoma,0.088828372,0.911171628
oklahoma texas,0.739123175,0.260876825,,texas oklahoma,0.260876825,0.739123175
oklahoma texas a&m,0.537103363,0.462896637,,texas a&m oklahoma,0.462896637,0.537103363
oklahoma texas tech,0.822103989,0.177896011,,texas tech oklahoma,0.177896011,0.822103989
oklahoma tulsa,0.905548123,0.094451877,,tulsa oklahoma,0.094451877,0.905548123
oklahoma unc asheville,0.968288245,0.031711755,,unc asheville oklahoma,0.031711755,0.968288245
oklahoma unc wilmington,0.899785005,0.100214995,,unc wilmington oklahoma,0.100214995,0.899785005
oklahoma usc,0.841124837,0.158875163,,usc oklahoma,0.158875163,0.841124837
oklahoma utah,0.528269052,0.471730948,,utah oklahoma,0.471730948,0.528269052
oklahoma vcu,0.761191171,0.238808829,,vcu oklahoma,0.238808829,0.761191171
oklahoma vanderbilt,0.818702408,0.181297592,,vanderbilt oklahoma,0.181297592,0.818702408
oklahoma villanova,0.357353495,0.642646505,,villanova oklahoma,0.642646505,0.357353495
oklahoma virginia,0.362344688,0.637655312,,virginia oklahoma,0.637655312,0.362344688
oklahoma weber st.,0.965668558,0.034331442,,weber st. oklahoma,0.034331442,0.965668558
oklahoma west virginia,0.475818883,0.524181117,,west virginia oklahoma,0.524181117,0.475818883
oklahoma green bay,0.933013144,0.066986856,,green bay oklahoma,0.066986856,0.933013144
oklahoma wichita st.,0.74663196,0.25336804,,wichita st. oklahoma,0.25336804,0.74663196
oklahoma wisconsin,0.754112523,0.245887477,,wisconsin oklahoma,0.245887477,0.754112523
oklahoma xavier,0.581436239,0.418563761,,xavier oklahoma,0.418563761,0.581436239
oklahoma yale,0.906138248,0.093861752,,yale oklahoma,0.093861752,0.906138248
oregon oregon st.,0.9028165,0.0971835,,oregon st. oregon,0.0971835,0.9028165
oregon pittsburgh,0.84144051,0.15855949,,pittsburgh oregon,0.15855949,0.84144051
oregon providence,0.779196696,0.220803304,,providence oregon,0.220803304,0.779196696
oregon purdue,0.719023254,0.280976746,,purdue oregon,0.280976746,0.719023254
oregon south dakota st.,0.92508313,0.07491687,,south dakota st. oregon,0.07491687,0.92508313
oregon seton hall,0.760011808,0.239988192,,seton hall oregon,0.239988192,0.760011808
oregon stephen f. austin,0.88520782,0.11479218,,stephen f. austin oregon,0.11479218,0.88520782
oregon southern,0.992286759,0.007713241,,southern oregon,0.007713241,0.992286759
oregon saint joseph's,0.770159993,0.229840007,,saint joseph's oregon,0.229840007,0.770159993
oregon stony brook,0.961884586,0.038115414,,stony brook oregon,0.038115414,0.961884586
oregon syracuse,0.816235143,0.183764857,,syracuse oregon,0.183764857,0.816235143
oregon temple,0.933485041,0.066514959,,temple oregon,0.066514959,0.933485041
oregon texas,0.781220905,0.218779095,,texas oregon,0.218779095,0.781220905
oregon texas a&m,0.604991064,0.395008936,,texas a&m oregon,0.395008936,0.604991064
oregon texas tech,0.854858119,0.145141881,,texas tech oregon,0.145141881,0.854858119
oregon tulsa,0.930483737,0.069516263,,tulsa oregon,0.069516263,0.930483737
oregon unc asheville,0.976591798,0.023408202,,unc asheville oregon,0.023408202,0.976591798
oregon unc wilmington,0.92364017,0.07635983,,unc wilmington oregon,0.07635983,0.92364017
oregon usc,0.888819919,0.111180081,,usc oregon,0.111180081,0.888819919
oregon utah,0.578842695,0.421157305,,utah oregon,0.421157305,0.578842695
oregon vcu,0.825684264,0.174315736,,vcu oregon,0.174315736,0.825684264
oregon vanderbilt,0.864723288,0.135276712,,vanderbilt oregon,0.135276712,0.864723288
oregon villanova,0.395733785,0.604266215,,villanova oregon,0.604266215,0.395733785
oregon virginia,0.401987928,0.598012072,,virginia oregon,0.598012072,0.401987928
oregon weber st.,0.975336962,0.024663038,,weber st. oregon,0.024663038,0.975336962
oregon west virginia,0.540854837,0.459145163,,west virginia oregon,0.459145163,0.540854837
oregon green bay,0.953503606,0.046496394,,green bay oregon,0.046496394,0.953503606
oregon wichita st.,0.802385779,0.197614221,,wichita st. oregon,0.197614221,0.802385779
oregon wisconsin,0.805799797,0.194200203,,wisconsin oregon,0.194200203,0.805799797
oregon xavier,0.642416919,0.357583081,,xavier oregon,0.357583081,0.642416919
oregon yale,0.919197478,0.080802522,,yale oregon,0.080802522,0.919197478
oregon st. pittsburgh,0.391083906,0.608916094,,pittsburgh oregon st.,0.608916094,0.391083906
oregon st. providence,0.273221895,0.726778105,,providence oregon st.,0.726778105,0.273221895
oregon st. purdue,0.239364929,0.760635071,,purdue oregon st.,0.760635071,0.239364929
oregon st. south dakota st.,0.614542708,0.385457292,,south dakota st. oregon st.,0.385457292,0.614542708
oregon st. seton hall,0.272478538,0.727521462,,seton hall oregon st.,0.727521462,0.272478538
oregon st. stephen f. austin,0.534901253,0.465098747,,stephen f. austin oregon st.,0.465098747,0.534901253
oregon st. southern,0.906777988,0.093222012,,southern oregon st.,0.093222012,0.906777988
oregon st. saint joseph's,0.296152428,0.703847572,,saint joseph's oregon st.,0.703847572,0.296152428
oregon st. stony brook,0.757246177,0.242753823,,stony brook oregon st.,0.242753823,0.757246177
oregon st. syracuse,0.336918989,0.663081011,,syracuse oregon st.,0.663081011,0.336918989
oregon st. temple,0.524615529,0.475384471,,temple oregon st.,0.475384471,0.524615529
oregon st. texas,0.303490828,0.696509172,,texas oregon st.,0.696509172,0.303490828
oregon st. texas a&m,0.164671311,0.835328689,,texas a&m oregon st.,0.835328689,0.164671311
oregon st. texas tech,0.428377991,0.571622009,,texas tech oregon st.,0.571622009,0.428377991
oregon st. tulsa,0.627455088,0.372544912,,tulsa oregon st.,0.372544912,0.627455088
oregon st. unc asheville,0.78365257,0.21634743,,unc asheville oregon st.,0.21634743,0.78365257
oregon st. unc wilmington,0.607714217,0.392285783,,unc wilmington oregon st.,0.392285783,0.607714217
oregon st. usc,0.468271954,0.531728046,,usc oregon st.,0.531728046,0.468271954
oregon st. utah,0.160654534,0.839345466,,utah oregon st.,0.839345466,0.160654534
oregon st. vcu,0.399681309,0.600318691,,vcu oregon st.,0.600318691,0.399681309
oregon st. vanderbilt,0.448541648,0.551458352,,vanderbilt oregon st.,0.551458352,0.448541648
oregon st. villanova,0.05377268,0.94622732,,villanova oregon st.,0.94622732,0.05377268
oregon st. virginia,0.045772,0.954228,,virginia oregon st.,0.954228,0.045772
oregon st. weber st.,0.74920844,0.25079156,,weber st. oregon st.,0.25079156,0.74920844
oregon st. west virginia,0.146551172,0.853448828,,west virginia oregon st.,0.853448828,0.146551172
oregon st. green bay,0.570847018,0.429152982,,green bay oregon st.,0.429152982,0.570847018
oregon st. wichita st.,0.305379893,0.694620107,,wichita st. oregon st.,0.694620107,0.305379893
oregon st. wisconsin,0.309472635,0.690527365,,wisconsin oregon st.,0.690527365,0.309472635
oregon st. xavier,0.181281522,0.818718478,,xavier oregon st.,0.818718478,0.181281522
oregon st. yale,0.695185043,0.304814957,,yale oregon st.,0.304814957,0.695185043
pittsburgh providence,0.350030246,0.649969754,,providence pittsburgh,0.649969754,0.350030246
pittsburgh purdue,0.342155846,0.657844154,,purdue pittsburgh,0.657844154,0.342155846
pittsburgh south dakota st.,0.709303672,0.290696328,,south dakota st. pittsburgh,0.290696328,0.709303672
pittsburgh seton hall,0.369654355,0.630345645,,seton hall pittsburgh,0.630345645,0.369654355
pittsburgh stephen f. austin,0.621296593,0.378703407,,stephen f. austin pittsburgh,0.378703407,0.621296593
pittsburgh southern,0.962085121,0.037914879,,southern pittsburgh,0.037914879,0.962085121
pittsburgh saint joseph's,0.36863523,0.63136477,,saint joseph's pittsburgh,0.63136477,0.36863523
pittsburgh stony brook,0.828902988,0.171097012,,stony brook pittsburgh,0.171097012,0.828902988
pittsburgh syracuse,0.457550968,0.542449032,,syracuse pittsburgh,0.542449032,0.457550968
pittsburgh temple,0.632875819,0.367124181,,temple pittsburgh,0.367124181,0.632875819
pittsburgh texas,0.424263693,0.575736307,,texas pittsburgh,0.575736307,0.424263693
pittsburgh texas a&m,0.241307089,0.758692911,,texas a&m pittsburgh,0.758692911,0.241307089
pittsburgh texas tech,0.539343963,0.460656037,,texas tech pittsburgh,0.460656037,0.539343963
pittsburgh tulsa,0.715397644,0.284602356,,tulsa pittsburgh,0.284602356,0.715397644
pittsburgh unc asheville,0.875184433,0.124815567,,unc asheville pittsburgh,0.124815567,0.875184433
pittsburgh unc wilmington,0.684144185,0.315855815,,unc wilmington pittsburgh,0.315855815,0.684144185
pittsburgh usc,0.563689313,0.436310687,,usc pittsburgh,0.436310687,0.563689313
pittsburgh utah,0.221429022,0.778570978,,utah pittsburgh,0.778570978,0.221429022
pittsburgh vcu,0.477048422,0.522951578,,vcu pittsburgh,0.522951578,0.477048422
pittsburgh vanderbilt,0.591515948,0.408484052,,vanderbilt pittsburgh,0.408484052,0.591515948
pittsburgh villanova,0.10538393,0.89461607,,villanova pittsburgh,0.89461607,0.10538393
pittsburgh virginia,0.095471664,0.904528336,,virginia pittsburgh,0.904528336,0.095471664
pittsburgh weber st.,0.861575191,0.138424809,,weber st. pittsburgh,0.138424809,0.861575191
pittsburgh west virginia,0.226924624,0.773075376,,west virginia pittsburgh,0.773075376,0.226924624
pittsburgh green bay,0.720070946,0.279929054,,green bay pittsburgh,0.279929054,0.720070946
pittsburgh wichita st.,0.439926667,0.560073333,,wichita st. pittsburgh,0.560073333,0.439926667
pittsburgh wisconsin,0.425183343,0.574816657,,wisconsin pittsburgh,0.574816657,0.425183343
pittsburgh xavier,0.263413922,0.736586078,,xavier pittsburgh,0.736586078,0.263413922
pittsburgh yale,0.733844703,0.266155297,,yale pittsburgh,0.266155297,0.733844703
providence purdue,0.481867799,0.518132201,,purdue providence,0.518132201,0.481867799
providence south dakota st.,0.793968354,0.206031646,,south dakota st. providence,0.206031646,0.793968354
providence seton hall,0.517647573,0.482352427,,seton hall providence,0.482352427,0.517647573
providence stephen f. austin,0.75727844,0.24272156,,stephen f. austin providence,0.24272156,0.75727844
providence southern,0.962402543,0.037597457,,southern providence,0.037597457,0.962402543
providence saint joseph's,0.528472024,0.471527976,,saint joseph's providence,0.471527976,0.528472024
providence stony brook,0.872641219,0.127358781,,stony brook providence,0.127358781,0.872641219
providence syracuse,0.611803486,0.388196514,,syracuse providence,0.388196514,0.611803486
providence temple,0.754720047,0.245279953,,temple providence,0.245279953,0.754720047
providence texas,0.571222357,0.428777643,,texas providence,0.428777643,0.571222357
providence texas a&m,0.336549476,0.663450524,,texas a&m providence,0.663450524,0.336549476
providence texas tech,0.671470725,0.328529275,,texas tech providence,0.328529275,0.671470725
providence tulsa,0.792872841,0.207127159,,tulsa providence,0.207127159,0.792872841
providence unc asheville,0.89982132,0.10017868,,unc asheville providence,0.10017868,0.89982132
providence unc wilmington,0.78922631,0.21077369,,unc wilmington providence,0.21077369,0.78922631
providence usc,0.706205836,0.293794164,,usc providence,0.293794164,0.706205836
providence utah,0.304867155,0.695132845,,utah providence,0.695132845,0.304867155
providence vcu,0.63475312,0.36524688,,vcu providence,0.36524688,0.63475312
providence vanderbilt,0.706847171,0.293152829,,vanderbilt providence,0.293152829,0.706847171
providence villanova,0.131668494,0.868331506,,villanova providence,0.868331506,0.131668494
providence virginia,0.120479421,0.879520579,,virginia providence,0.879520579,0.120479421
providence weber st.,0.888460193,0.111539807,,weber st. providence,0.111539807,0.888460193
providence west virginia,0.299249781,0.700750219,,west virginia providence,0.700750219,0.299249781
providence green bay,0.817106734,0.182893266,,green bay providence,0.182893266,0.817106734
providence wichita st.,0.600427476,0.399572524,,wichita st. providence,0.399572524,0.600427476
providence wisconsin,0.58213602,0.41786398,,wisconsin providence,0.41786398,0.58213602
providence xavier,0.382866135,0.617133865,,xavier providence,0.617133865,0.382866135
providence yale,0.805283819,0.194716181,,yale providence,0.194716181,0.805283819
purdue south dakota st.,0.846557281,0.153442719,,south dakota st. purdue,0.153442719,0.846557281
purdue seton hall,0.535013524,0.464986476,,seton hall purdue,0.464986476,0.535013524
purdue stephen f. austin,0.774459255,0.225540745,,stephen f. austin purdue,0.225540745,0.774459255
purdue southern,0.986784626,0.013215374,,southern purdue,0.013215374,0.986784626
purdue saint joseph's,0.548536731,0.451463269,,saint joseph's purdue,0.451463269,0.548536731
purdue stony brook,0.917227806,0.082772194,,stony brook purdue,0.082772194,0.917227806
purdue syracuse,0.623227815,0.376772185,,syracuse purdue,0.376772185,0.623227815
purdue temple,0.807330896,0.192669104,,temple purdue,0.192669104,0.807330896
purdue texas,0.588511915,0.411488085,,texas purdue,0.411488085,0.588511915
purdue texas a&m,0.368908452,0.631091548,,texas a&m purdue,0.631091548,0.368908452
purdue texas tech,0.691907536,0.308092464,,texas tech purdue,0.308092464,0.691907536
purdue tulsa,0.836857955,0.163142045,,tulsa purdue,0.163142045,0.836857955
purdue unc asheville,0.94907485,0.05092515,,unc asheville purdue,0.05092515,0.94907485
purdue unc wilmington,0.815810528,0.184189472,,unc wilmington purdue,0.184189472,0.815810528
purdue usc,0.736034787,0.263965213,,usc purdue,0.263965213,0.736034787
purdue utah,0.335779578,0.664220422,,utah purdue,0.664220422,0.335779578
purdue vcu,0.655326502,0.344673498,,vcu purdue,0.344673498,0.655326502
purdue vanderbilt,0.745998996,0.254001004,,vanderbilt purdue,0.254001004,0.745998996
purdue villanova,0.213217797,0.786782203,,villanova purdue,0.786782203,0.213217797
purdue virginia,0.217114053,0.782885947,,virginia purdue,0.782885947,0.217114053
purdue weber st.,0.945790213,0.054209787,,weber st. purdue,0.054209787,0.945790213
purdue west virginia,0.339633132,0.660366868,,west virginia purdue,0.660366868,0.339633132
purdue green bay,0.885324994,0.114675006,,green bay purdue,0.114675006,0.885324994
purdue wichita st.,0.648261558,0.351738442,,wichita st. purdue,0.351738442,0.648261558
purdue wisconsin,0.600402718,0.399597282,,wisconsin purdue,0.399597282,0.600402718
purdue xavier,0.416044621,0.583955379,,xavier purdue,0.583955379,0.416044621
purdue yale,0.810812025,0.189187975,,yale purdue,0.189187975,0.810812025
south dakota st. seton hall,0.1996924,0.8003076,,seton hall south dakota st.,0.8003076,0.1996924
south dakota st. stephen f. austin,0.393905952,0.606094048,,stephen f. austin south dakota st.,0.606094048,0.393905952
south dakota st. southern,0.903675959,0.096324041,,southern south dakota st.,0.096324041,0.903675959
south dakota st. saint joseph's,0.197612152,0.802387848,,saint joseph's south dakota st.,0.802387848,0.197612152
south dakota st. stony brook,0.637504033,0.362495967,,stony brook south dakota st.,0.362495967,0.637504033
south dakota st. syracuse,0.251406631,0.748593369,,syracuse south dakota st.,0.748593369,0.251406631
south dakota st. temple,0.393271352,0.606728648,,temple south dakota st.,0.606728648,0.393271352
south dakota st. texas,0.239249763,0.760750237,,texas south dakota st.,0.760750237,0.239249763
south dakota st. texas a&m,0.119817246,0.880182754,,texas a&m south dakota st.,0.880182754,0.119817246
south dakota st. texas tech,0.326810711,0.673189289,,texas tech south dakota st.,0.673189289,0.326810711
south dakota st. tulsa,0.505829564,0.494170436,,tulsa south dakota st.,0.494170436,0.505829564
south dakota st. unc asheville,0.744176797,0.255823203,,unc asheville south dakota st.,0.255823203,0.744176797
south dakota st. unc wilmington,0.464488805,0.535511195,,unc wilmington south dakota st.,0.535511195,0.464488805
south dakota st. usc,0.351241724,0.648758276,,usc south dakota st.,0.648758276,0.351241724
south dakota st. utah,0.136771367,0.863228633,,utah south dakota st.,0.863228633,0.136771367
south dakota st. vcu,0.298826817,0.701173183,,vcu south dakota st.,0.701173183,0.298826817
south dakota st. vanderbilt,0.376517143,0.623482857,,vanderbilt south dakota st.,0.623482857,0.376517143
south dakota st. villanova,0.042150696,0.957849304,,villanova south dakota st.,0.957849304,0.042150696
south dakota st. virginia,0.038928358,0.961071642,,virginia south dakota st.,0.961071642,0.038928358
south dakota st. weber st.,0.677337512,0.322662488,,weber st. south dakota st.,0.322662488,0.677337512
south dakota st. west virginia,0.107319526,0.892680474,,west virginia south dakota st.,0.892680474,0.107319526
south dakota st. green bay,0.476648633,0.523351367,,green bay south dakota st.,0.523351367,0.476648633
south dakota st. wichita st.,0.253521302,0.746478698,,wichita st. south dakota st.,0.746478698,0.253521302
south dakota st. wisconsin,0.244303148,0.755696852,,wisconsin south dakota st.,0.755696852,0.244303148
south dakota st. xavier,0.133805518,0.866194482,,xavier south dakota st.,0.866194482,0.133805518
south dakota st. yale,0.564886533,0.435113467,,yale south dakota st.,0.435113467,0.564886533
seton hall stephen f. austin,0.765568089,0.234431911,,stephen f. austin seton hall,0.234431911,0.765568089
seton hall southern,0.973610563,0.026389437,,southern seton hall,0.026389437,0.973610563
seton hall saint joseph's,0.524172531,0.475827469,,saint joseph's seton hall,0.475827469,0.524172531
seton hall stony brook,0.892978869,0.107021131,,stony brook seton hall,0.107021131,0.892978869
seton hall syracuse,0.588920718,0.411079282,,syracuse seton hall,0.411079282,0.588920718
seton hall temple,0.768662918,0.231337082,,temple seton hall,0.231337082,0.768662918
seton hall texas,0.555524543,0.444475457,,texas seton hall,0.444475457,0.555524543
seton hall texas a&m,0.340677753,0.659322247,,texas a&m seton hall,0.659322247,0.340677753
seton hall texas tech,0.663938118,0.336061882,,texas tech seton hall,0.336061882,0.663938118
seton hall tulsa,0.800445891,0.199554109,,tulsa seton hall,0.199554109,0.800445891
seton hall unc asheville,0.918680955,0.081319045,,unc asheville seton hall,0.081319045,0.918680955
seton hall unc wilmington,0.788562128,0.211437872,,unc wilmington seton hall,0.211437872,0.788562128
seton hall usc,0.697403034,0.302596966,,usc seton hall,0.302596966,0.697403034
seton hall utah,0.319226194,0.680773806,,utah seton hall,0.680773806,0.319226194
seton hall vcu,0.620882658,0.379117342,,vcu seton hall,0.379117342,0.620882658
seton hall vanderbilt,0.695904124,0.304095876,,vanderbilt seton hall,0.304095876,0.695904124
seton hall villanova,0.164297674,0.835702326,,villanova seton hall,0.835702326,0.164297674
seton hall virginia,0.161372596,0.838627404,,virginia seton hall,0.838627404,0.161372596
seton hall weber st.,0.908634074,0.091365926,,weber st. seton hall,0.091365926,0.908634074
seton hall west virginia,0.304076598,0.695923402,,west virginia seton hall,0.695923402,0.304076598
seton hall green bay,0.819629295,0.180370705,,green bay seton hall,0.180370705,0.819629295
seton hall wichita st.,0.590853548,0.409146452,,wichita st. seton hall,0.409146452,0.590853548
seton hall wisconsin,0.564982197,0.435017803,,wisconsin seton hall,0.435017803,0.564982197
seton hall xavier,0.377085474,0.622914526,,xavier seton hall,0.622914526,0.377085474
seton hall yale,0.813617072,0.186382928,,yale seton hall,0.186382928,0.813617072
stephen f. austin southern,0.95109976,0.04890024,,southern stephen f. austin,0.04890024,0.95109976
stephen f. austin saint joseph's,0.250215923,0.749784077,,saint joseph's stephen f. austin,0.749784077,0.250215923
stephen f. austin stony brook,0.734397469,0.265602531,,stony brook stephen f. austin,0.265602531,0.734397469
stephen f. austin syracuse,0.321864407,0.678135593,,syracuse stephen f. austin,0.678135593,0.321864407
stephen f. austin temple,0.485341239,0.514658761,,temple stephen f. austin,0.514658761,0.485341239
stephen f. austin texas,0.289440753,0.710559247,,texas stephen f. austin,0.710559247,0.289440753
stephen f. austin texas a&m,0.168453789,0.831546211,,texas a&m stephen f. austin,0.831546211,0.168453789
stephen f. austin texas tech,0.390848242,0.609151758,,texas tech stephen f. austin,0.609151758,0.390848242
stephen f. austin tulsa,0.617771923,0.382228077,,tulsa stephen f. austin,0.382228077,0.617771923
stephen f. austin unc asheville,0.836791733,0.163208267,,unc asheville stephen f. austin,0.163208267,0.836791733
stephen f. austin unc wilmington,0.564606993,0.435393007,,unc wilmington stephen f. austin,0.435393007,0.564606993
stephen f. austin usc,0.448418041,0.551581959,,usc stephen f. austin,0.551581959,0.448418041
stephen f. austin utah,0.167310883,0.832689117,,utah stephen f. austin,0.832689117,0.167310883
stephen f. austin vcu,0.383377588,0.616622412,,vcu stephen f. austin,0.616622412,0.383377588
stephen f. austin vanderbilt,0.464456411,0.535543589,,vanderbilt stephen f. austin,0.535543589,0.464456411
stephen f. austin villanova,0.083604672,0.916395328,,villanova stephen f. austin,0.916395328,0.083604672
stephen f. austin virginia,0.075935813,0.924064187,,virginia stephen f. austin,0.924064187,0.075935813
stephen f. austin weber st.,0.789968175,0.210031825,,weber st. stephen f. austin,0.210031825,0.789968175
stephen f. austin west virginia,0.148484706,0.851515294,,west virginia stephen f. austin,0.851515294,0.148484706
stephen f. austin green bay,0.614359125,0.385640875,,green bay stephen f. austin,0.385640875,0.614359125
stephen f. austin wichita st.,0.342978859,0.657021141,,wichita st. stephen f. austin,0.657021141,0.342978859
stephen f. austin wisconsin,0.30207998,0.69792002,,wisconsin stephen f. austin,0.69792002,0.30207998
stephen f. austin xavier,0.166363067,0.833636933,,xavier stephen f. austin,0.833636933,0.166363067
stephen f. austin yale,0.652382404,0.347617596,,yale stephen f. austin,0.347617596,0.652382404
southern saint joseph's,0.025774804,0.974225196,,saint joseph's southern,0.974225196,0.025774804
southern stony brook,0.160966082,0.839033918,,stony brook southern,0.839033918,0.160966082
southern syracuse,0.033843064,0.966156936,,syracuse southern,0.966156936,0.033843064
southern temple,0.116796684,0.883203316,,temple southern,0.883203316,0.116796684
southern texas,0.038643129,0.961356871,,texas southern,0.961356871,0.038643129
southern texas a&m,0.013486718,0.986513282,,texas a&m southern,0.986513282,0.013486718
southern texas tech,0.059855791,0.940144209,,texas tech southern,0.940144209,0.059855791
southern tulsa,0.122332017,0.877667983,,tulsa southern,0.877667983,0.122332017
southern unc asheville,0.243110805,0.756889195,,unc asheville southern,0.756889195,0.243110805
southern unc wilmington,0.088749669,0.911250331,,unc wilmington southern,0.911250331,0.088749669
southern usc,0.057585764,0.942414236,,usc southern,0.942414236,0.057585764
southern utah,0.018333761,0.981666239,,utah southern,0.981666239,0.018333761
southern vcu,0.038928609,0.961071391,,vcu southern,0.961071391,0.038928609
southern vanderbilt,0.059988769,0.940011231,,vanderbilt southern,0.940011231,0.059988769
southern villanova,0.00574976,0.99425024,,villanova southern,0.99425024,0.00574976
southern virginia,0.00546091,0.99453909,,virginia southern,0.99453909,0.00546091
southern weber st.,0.19397848,0.80602152,,weber st. southern,0.80602152,0.19397848
southern west virginia,0.012588878,0.987411122,,west virginia southern,0.987411122,0.012588878
southern green bay,0.131815524,0.868184476,,green bay southern,0.868184476,0.131815524
southern wichita st.,0.029930748,0.970069252,,wichita st. southern,0.970069252,0.029930748
southern wisconsin,0.037743314,0.962256686,,wisconsin southern,0.962256686,0.037743314
southern xavier,0.01329193,0.98670807,,xavier southern,0.98670807,0.01329193
southern yale,0.129491781,0.870508219,,yale southern,0.870508219,0.129491781
saint joseph's stony brook,0.878065708,0.121934292,,stony brook saint joseph's,0.121934292,0.878065708
saint joseph's syracuse,0.572705866,0.427294134,,syracuse saint joseph's,0.427294134,0.572705866
saint joseph's temple,0.740479236,0.259520764,,temple saint joseph's,0.259520764,0.740479236
saint joseph's texas,0.526019402,0.473980598,,texas saint joseph's,0.473980598,0.526019402
saint joseph's texas a&m,0.313233526,0.686766474,,texas a&m saint joseph's,0.686766474,0.313233526
saint joseph's texas tech,0.643714745,0.356285255,,texas tech saint joseph's,0.356285255,0.643714745
saint joseph's tulsa,0.803745462,0.196254538,,tulsa saint joseph's,0.196254538,0.803745462
saint joseph's unc asheville,0.915787603,0.084212397,,unc asheville saint joseph's,0.084212397,0.915787603
saint joseph's unc wilmington,0.76999077,0.23000923,,unc wilmington saint joseph's,0.23000923,0.76999077
saint joseph's usc,0.700551997,0.299448003,,usc saint joseph's,0.299448003,0.700551997
saint joseph's utah,0.303422237,0.696577763,,utah saint joseph's,0.696577763,0.303422237
saint joseph's vcu,0.616970896,0.383029104,,vcu saint joseph's,0.383029104,0.616970896
